month,db-name,value
2018-04,SQLite,115.455
2018-05,SQLite,114.262
2018-06,SQLite,115.277
2018-07,SQLite,113.729
2018-08,SQLite,115.456
2018-09,SQLite,116.745
2018-10,SQLite,122.708
2018-11,SQLite,123.017
2018-12,SQLite,126.797
2019-01,SQLite,126.166
2019-02,SQLite,124.873
2019-03,SQLite,124.213
2019-04,SQLite,122.896
2019-05,SQLite,124.889
2019-06,SQLite,124.63
2019-07,SQLite,122.717
2019-08,SQLite,123.364
2019-09,SQLite,122.624
2019-10,SQLite,121.027
2019-11,SQLite,120.362
2019-12,SQLite,122.14
2020-01,SQLite,123.359
2020-02,SQLite,121.948
2020-03,SQLite,122.19
2020-04,SQLite,123.033
2020-05,SQLite,124.816
2020-06,SQLite,127.452
2020-07,SQLite,126.816
2020-08,SQLite,126.676
2020-09,SQLite,125.425
2020-10,SQLite,123.314
2020-11,SQLite,121.681
2020-12,SQLite,121.889
2021-01,SQLite,123.168
2021-02,SQLite,122.642
2012-10,Microsoft Access,195.55
2012-11,Microsoft Access,181.926
2012-12,Microsoft Access,170.935
2013-01,Microsoft Access,186.05
2013-02,Microsoft Access,170.171
2013-03,Microsoft Access,161.396
2013-04,Microsoft Access,156.076
2013-05,Microsoft Access,149.663
2013-06,Microsoft Access,141.641
2013-07,Microsoft Access,150.882
2013-08,Microsoft Access,146.706
2013-09,Microsoft Access,142.491
2013-10,Microsoft Access,141.599
2013-11,Microsoft Access,171.667
2013-12,Microsoft Access,174.986
2014-01,Microsoft Access,152.879
2014-02,Microsoft Access,146.48
2014-03,Microsoft Access,142.762
2014-04,Microsoft Access,145.363
2014-05,Microsoft Access,142.363
2014-06,Microsoft Access,144.624
2014-07,Microsoft Access,139.621
2014-08,Microsoft Access,140.48
2014-09,Microsoft Access,141.64
2014-10,Microsoft Access,138.839
2014-11,Microsoft Access,139.894
2014-12,Microsoft Access,139.136
2015-01,Microsoft Access,140.545
2015-02,Microsoft Access,141.69
2015-03,Microsoft Access,142.188
2015-04,Microsoft Access,145.583
2015-05,Microsoft Access,146.494
2015-06,Microsoft Access,144.303
2015-07,Microsoft Access,144.203
2015-08,Microsoft Access,145.997
2015-09,Microsoft Access,141.831
2015-10,Microsoft Access,140.962
2015-11,Microsoft Access,140.208
2015-12,Microsoft Access,134.038
2016-01,Microsoft Access,133.078
2016-02,Microsoft Access,135.026
2016-03,Microsoft Access,131.97
2016-04,Microsoft Access,131.579
2016-05,Microsoft Access,126.224
2016-06,Microsoft Access,124.902
2016-07,Microsoft Access,124.051
2016-08,Microsoft Access,123.315
2016-09,Microsoft Access,124.676
2016-10,Microsoft Access,125.973
2016-11,Microsoft Access,124.701
2016-12,Microsoft Access,127.449
2017-01,Microsoft Access,133.386
2017-02,Microsoft Access,132.939
2017-03,Microsoft Access,128.18
2017-04,Microsoft Access,129.875
2017-05,Microsoft Access,126.547
2017-06,Microsoft Access,126.127
2017-07,Microsoft Access,127.029
2017-08,Microsoft Access,128.812
2017-09,Microsoft Access,129.451
2017-10,Microsoft Access,133.314
2017-11,Microsoft Access,125.884
2017-12,Microsoft Access,126.699
2018-01,Microsoft Access,130.069
2018-02,Microsoft Access,131.946
2018-03,Microsoft Access,132.219
2018-04,Microsoft Access,133.11
2018-05,Microsoft Access,130.987
2018-06,Microsoft Access,132.578
2018-07,Microsoft Access,129.097
2018-08,Microsoft Access,133.394
2018-09,Microsoft Access,136.799
2018-10,Microsoft Access,138.438
2018-11,Microsoft Access,139.515
2018-12,Microsoft Access,141.618
2019-01,Microsoft Access,144.023
2019-02,Microsoft Access,146.203
2019-03,Microsoft Access,144.65
2019-04,Microsoft Access,143.781
2019-05,Microsoft Access,141.011
2019-06,Microsoft Access,137.312
2019-07,Microsoft Access,135.334
2019-08,Microsoft Access,132.705
2019-09,Microsoft Access,131.175
2019-10,Microsoft Access,130.074
2019-11,Microsoft Access,129.47
2019-12,Microsoft Access,128.577
2020-01,Microsoft Access,128.06
2020-02,Microsoft Access,125.136
2020-03,Microsoft Access,121.916
2020-04,Microsoft Access,119.899
2020-05,Microsoft Access,117.184
2020-06,Microsoft Access,116.54
2020-07,Microsoft Access,119.86
2020-08,Microsoft Access,118.45
2020-09,Microsoft Access,118.249
2020-10,Microsoft Access,117.234
2020-11,Microsoft Access,116.738
2020-12,Microsoft Access,115.332
2021-01,Microsoft Access,114.169
2021-02,Microsoft Access,118.139
2012-10,Cassandra,56.84
2012-11,Cassandra,34.206
2012-12,Cassandra,34.921
2013-01,Cassandra,36.159
2013-02,Cassandra,36.362
2013-03,Cassandra,38.575
2013-04,Cassandra,38.168
2013-05,Cassandra,37.64
2013-06,Cassandra,42.241
2013-07,Cassandra,46.714
2013-08,Cassandra,51.695
2013-09,Cassandra,52.923
2013-10,Cassandra,57.581
2013-11,Cassandra,80.513
2013-12,Cassandra,81.185
2014-01,Cassandra,80.314
2014-02,Cassandra,78.087
2014-03,Cassandra,78.72
2014-04,Cassandra,81.73
2014-05,Cassandra,81.847
2014-06,Cassandra,81.585
2014-07,Cassandra,81.904
2014-08,Cassandra,87.86
2014-09,Cassandra,85.704
2014-10,Cassandra,91.99
2014-11,Cassandra,94.061
2014-12,Cassandra,98.747
2015-01,Cassandra,107.084
2015-02,Cassandra,107.31
2015-03,Cassandra,104.89
2015-04,Cassandra,106.549
2015-05,Cassandra,108.907
2015-06,Cassandra,112.71
2015-07,Cassandra,113.994
2015-08,Cassandra,127.599
2015-09,Cassandra,129.006
2015-10,Cassandra,132.918
2015-11,Cassandra,130.841
2015-12,Cassandra,130.949
2016-01,Cassandra,131.761
2016-02,Cassandra,130.33
2016-03,Cassandra,129.671
2016-04,Cassandra,134.497
2016-05,Cassandra,131.119
2016-06,Cassandra,130.702
2016-07,Cassandra,130.235
2016-08,Cassandra,130.491
2016-09,Cassandra,135.057
2016-10,Cassandra,133.968
2016-11,Cassandra,134.28
2016-12,Cassandra,136.443
2017-01,Cassandra,134.38
2017-02,Cassandra,129.192
2017-03,Cassandra,126.181
2017-04,Cassandra,123.109
2017-05,Cassandra,124.123
2017-06,Cassandra,124.122
2017-07,Cassandra,126.718
2017-08,Cassandra,126.2
2017-09,Cassandra,124.788
2017-10,Cassandra,124.212
2017-11,Cassandra,123.207
2017-12,Cassandra,123.878
2018-01,Cassandra,122.782
2018-02,Cassandra,123.489
2018-03,Cassandra,119.086
2018-04,Cassandra,117.829
2018-05,Cassandra,119.213
2018-06,Cassandra,121.057
2018-07,Cassandra,119.576
2018-08,Cassandra,119.553
2018-09,Cassandra,123.386
2018-10,Cassandra,121.744
2018-11,Cassandra,121.811
2018-12,Cassandra,122.983
2019-01,Cassandra,123.375
2019-02,Cassandra,122.797
2019-03,Cassandra,123.61
2019-04,Cassandra,125.723
2019-05,Cassandra,125.18
2019-06,Cassandra,127.003
2019-07,Cassandra,125.206
2019-08,Cassandra,123.401
2019-09,Cassandra,123.216
2019-10,Cassandra,123.227
2019-11,Cassandra,120.707
2019-12,Cassandra,120.664
2020-01,Cassandra,120.357
2020-02,Cassandra,120.954
2020-03,Cassandra,120.069
2020-04,Cassandra,119.156
2020-05,Cassandra,119.007
2020-06,Cassandra,121.089
2020-07,Cassandra,119.837
2020-08,Cassandra,119.176
2020-09,Cassandra,119.099
2020-10,Cassandra,118.753
2020-11,Cassandra,118.841
2020-12,Cassandra,118.077
2021-01,Cassandra,114.619
2021-02,Cassandra,113.629
2012-10,MariaDB,2.04
2012-11,MariaDB,2.487
2012-12,MariaDB,2.211
2013-01,MariaDB,3.06
2013-02,MariaDB,2.643
2013-03,MariaDB,3.221
2013-04,MariaDB,4.243
2013-05,MariaDB,4.369
2013-06,MariaDB,4.879
2013-07,MariaDB,5.164
2013-08,MariaDB,5.761
2013-09,MariaDB,6.294
2013-10,MariaDB,6.574
2013-11,MariaDB,9.091
2013-12,MariaDB,9.054
2014-01,MariaDB,9.906
2014-02,MariaDB,11.067
2014-03,MariaDB,12.642
2014-04,MariaDB,14.282
2014-05,MariaDB,14.734
2014-06,MariaDB,14.571
2014-07,MariaDB,15.365
2014-08,MariaDB,15.783
2014-09,MariaDB,16.519
2014-10,MariaDB,17.282
2014-11,MariaDB,17.332
2014-12,MariaDB,17.425
2015-01,MariaDB,19.919
2015-02,MariaDB,22.093
2015-03,MariaDB,22.393
2015-04,MariaDB,23.601
2015-05,MariaDB,23.509
2015-06,MariaDB,23.276
2015-07,MariaDB,24.122
2015-08,MariaDB,24.226
2015-09,MariaDB,24.622
2015-10,MariaDB,26.637
2015-11,MariaDB,27.741
2015-12,MariaDB,27.761
2016-01,MariaDB,28.776
2016-02,MariaDB,29.882
2016-03,MariaDB,31.583
2016-04,MariaDB,33.967
2016-05,MariaDB,34.655
2016-06,MariaDB,35.799
2016-07,MariaDB,36.88
2016-08,MariaDB,38.533
2016-09,MariaDB,40.277
2016-10,MariaDB,42.676
2016-11,MariaDB,44.092
2016-12,MariaDB,45.041
2017-01,MariaDB,45.351
2017-02,MariaDB,46.884
2017-03,MariaDB,48.724
2017-04,MariaDB,50.979
2017-05,MariaDB,52.893
2017-06,MariaDB,54.363
2017-07,MariaDB,54.697
2017-08,MariaDB,55.472
2017-09,MariaDB,56.401
2017-10,MariaDB,55.292
2017-11,MariaDB,56.735
2017-12,MariaDB,58.299
2018-01,MariaDB,61.654
2018-02,MariaDB,63.103
2018-03,MariaDB,64.557
2018-04,MariaDB,64.994
2018-05,MariaDB,65.846
2018-06,MariaDB,67.511
2018-07,MariaDB,68.294
2018-08,MariaDB,70.638
2018-09,MariaDB,73.131
2018-10,MariaDB,73.248
2018-11,MariaDB,77.259
2018-12,MariaDB,78.819
2019-01,MariaDB,83.423
2019-02,MariaDB,84.311
2019-03,MariaDB,85.227
2019-04,MariaDB,86.519
2019-05,MariaDB,85.199
2019-06,MariaDB,84.435
2019-07,MariaDB,84.953
2019-08,MariaDB,86.068
2019-09,MariaDB,86.774
2019-10,MariaDB,85.57
2019-11,MariaDB,86.79
2019-12,MariaDB,87.446
2020-01,MariaDB,87.335
2020-02,MariaDB,88.347
2020-03,MariaDB,89.898
2020-04,MariaDB,90.086
2020-05,MariaDB,89.787
2020-06,MariaDB,91.126
2020-07,MariaDB,90.917
2020-08,MariaDB,91.61
2020-09,MariaDB,91.773
2020-10,MariaDB,92.291
2020-11,MariaDB,93.606
2020-12,MariaDB,93.788
2021-01,MariaDB,93.891
2021-02,MariaDB,94.452
2012-10,Splunk,
2012-11,Splunk,
2012-12,Splunk,
2013-01,Splunk,
2013-02,Splunk,
2013-03,Splunk,
2013-04,Splunk,
2013-05,Splunk,
2013-06,Splunk,
2013-07,Splunk,
2013-08,Splunk,
2013-09,Splunk,
2013-10,Splunk,
2013-11,Splunk,
2013-12,Splunk,
2014-01,Splunk,20.613
2014-02,Splunk,22.432
2014-03,Splunk,22.515
2014-04,Splunk,24.684
2014-05,Splunk,25.678
2014-06,Splunk,26.02
2014-07,Splunk,27.609
2014-08,Splunk,29.763
2014-09,Splunk,32.046
2014-10,Splunk,32.168
2014-11,Splunk,31.471
2014-12,Splunk,33.073
2015-01,Splunk,35.635
2015-02,Splunk,35.724
2015-03,Splunk,38.026
2015-04,Splunk,40.722
2015-05,Splunk,41.241
2015-06,Splunk,41.647
2015-07,Splunk,42.198
2015-08,Splunk,42.224
2015-09,Splunk,43.501
2015-10,Splunk,44.612
2015-11,Splunk,43.857
2015-12,Splunk,43.12
2016-01,Splunk,42.826
2016-02,Splunk,43.73
2016-03,Splunk,42.35
2016-04,Splunk,44.31
2016-05,Splunk,45.228
2016-06,Splunk,46.647
2016-07,Splunk,48.905
2016-08,Splunk,51.288
2016-09,Splunk,53.001
2016-10,Splunk,54.727
2016-11,Splunk,54.918
2016-12,Splunk,55.491
2017-01,Splunk,56.03
2017-02,Splunk,54.085
2017-03,Splunk,55.504
2017-04,Splunk,56.695
2017-05,Splunk,57.519
2017-06,Splunk,60.296
2017-07,Splunk,61.463
2017-08,Splunk,62.572
2017-09,Splunk,64.354
2017-10,Splunk,64.869
2017-11,Splunk,63.792
2017-12,Splunk,64.002
2018-01,Splunk,67.267
2018-02,Splunk,65.666
2018-03,Splunk,65.056
2018-04,Splunk,65.095
2018-05,Splunk,65.779
2018-06,Splunk,69.236
2018-07,Splunk,70.492
2018-08,Splunk,74.026
2018-09,Splunk,76.898
2018-10,Splunk,80.373
2018-11,Splunk,82.184
2018-12,Splunk,81.426
2019-01,Splunk,82.814
2019-02,Splunk,83.101
2019-03,Splunk,83.089
2019-04,Splunk,85.241
2019-05,Splunk,84.621
2019-06,Splunk,85.489
2019-07,Splunk,85.884
2019-08,Splunk,87.006
2019-09,Splunk,86.838
2019-10,Splunk,89.064
2019-11,Splunk,90.528
2019-12,Splunk,88.673
2020-01,Splunk,88.773
2020-02,Splunk,88.517
2020-03,Splunk,88.076
2020-04,Splunk,87.748
2020-05,Splunk,88.081
2020-06,Splunk,88.269
2020-07,Splunk,89.914
2020-08,Splunk,87.899
2020-09,Splunk,89.405
2020-10,Splunk,89.707
2020-11,Splunk,87.002
2020-12,Splunk,87.659
2021-01,Splunk,88.538
2021-02,Splunk,86.926
2012-10,Hive,
2012-11,Hive,
2012-12,Hive,
2013-01,Hive,
2013-02,Hive,
2013-03,Hive,
2013-04,Hive,18.5
2013-05,Hive,22.164
2013-06,Hive,18.53
2013-07,Hive,21.265
2013-08,Hive,20.239
2013-09,Hive,18.952
2013-10,Hive,17.674
2013-11,Hive,26.594
2013-12,Hive,28.168
2014-01,Hive,27.921
2014-02,Hive,30.211
2014-03,Hive,31.017
2014-04,Hive,31.759
2014-05,Hive,32.689
2014-06,Hive,31.788
2014-07,Hive,30.812
2014-08,Hive,31.404
2014-09,Hive,34.781
2014-10,Hive,36.611
2014-11,Hive,36.376
2014-12,Hive,35.392
2015-01,Hive,36.562
2015-02,Hive,39.329
2015-03,Hive,42.758
2015-04,Hive,44.565
2015-05,Hive,47.487
2015-06,Hive,48.2
2015-07,Hive,53.874
2015-08,Hive,53.528
2015-09,Hive,53.561
2015-10,Hive,54.915
2015-11,Hive,55.272
2015-12,Hive,53.584
2016-01,Hive,52.775
2016-02,Hive,50.513
2016-03,Hive,49.083
2016-04,Hive,47.508
2016-05,Hive,46.999
2016-06,Hive,47.547
2016-07,Hive,47.817
2016-08,Hive,48.823
2016-09,Hive,49.2
2016-10,Hive,49.122
2016-11,Hive,49.4
2016-12,Hive,51.136
2017-01,Hive,47.949
2017-02,Hive,44.618
2017-03,Hive,41.651
2017-04,Hive,43.472
2017-05,Hive,44.38
2017-06,Hive,46.203
2017-07,Hive,47.302
2017-08,Hive,48.616
2017-09,Hive,51.438
2017-10,Hive,53.25
2017-11,Hive,54.673
2017-12,Hive,55.487
2018-01,Hive,55.06
2018-02,Hive,57.002
2018-03,Hive,57.396
2018-04,Hive,56.965
2018-05,Hive,57.326
2018-06,Hive,57.625
2018-07,Hive,57.943
2018-08,Hive,59.634
2018-09,Hive,61.101
2018-10,Hive,64.574
2018-11,Hive,67.384
2018-12,Hive,69.907
2019-01,Hive,72.286
2019-02,Hive,73
2019-03,Hive,74.711
2019-04,Hive,77.899
2019-05,Hive,79.055
2019-06,Hive,80.872
2019-07,Hive,81.798
2019-08,Hive,83.096
2019-09,Hive,84.739
2019-10,Hive,84.222
2019-11,Hive,86.051
2019-12,Hive,84.241
2020-01,Hive,83.531
2020-02,Hive,85.377
2020-03,Hive,84.052
2020-04,Hive,81.537
2020-05,Hive,78.651
2020-06,Hive,76.421
2020-07,Hive,75.285
2020-08,Hive,71.166
2020-09,Hive,69.55
2020-10,Hive,70.263
2020-11,Hive,70.27
2020-12,Hive,70.426
2021-01,Hive,72.318
2021-02,Hive,76.038
2012-10,Teradata,
2012-11,Teradata,
2012-12,Teradata,
2013-01,Teradata,
2013-02,Teradata,
2013-03,Teradata,44.931
2013-04,Teradata,47.711
2013-05,Teradata,51.114
2013-06,Teradata,56.341
2013-07,Teradata,53.835
2013-08,Teradata,51.092
2013-09,Teradata,54.413
2013-10,Teradata,60.117
2013-11,Teradata,63.715
2013-12,Teradata,61.446
2014-01,Teradata,63.805
2014-02,Teradata,62.626
2014-03,Teradata,61.726
2014-04,Teradata,65.528
2014-05,Teradata,65.069
2014-06,Teradata,66.467
2014-07,Teradata,65.381
2014-08,Teradata,66.154
2014-09,Teradata,67.345
2014-10,Teradata,67.236
2014-11,Teradata,67.4
2014-12,Teradata,67.048
2015-01,Teradata,69.449
2015-02,Teradata,72.777
2015-03,Teradata,70.258
2015-04,Teradata,70.128
2015-05,Teradata,73.089
2015-06,Teradata,72.315
2015-07,Teradata,73.592
2015-08,Teradata,74.268
2015-09,Teradata,73.44
2015-10,Teradata,77.083
2015-11,Teradata,75.718
2015-12,Teradata,74.948
2016-01,Teradata,73.379
2016-02,Teradata,74.069
2016-03,Teradata,72.262
2016-04,Teradata,73.743
2016-05,Teradata,73.836
2016-06,Teradata,73.933
2016-07,Teradata,73.638
2016-08,Teradata,73.063
2016-09,Teradata,76.231
2016-10,Teradata,75.165
2016-11,Teradata,73.374
2016-12,Teradata,74.168
2017-01,Teradata,75.595
2017-02,Teradata,73.535
2017-03,Teradata,76.559
2017-04,Teradata,76.324
2017-05,Teradata,77.326
2017-06,Teradata,78.368
2017-07,Teradata,79.232
2017-08,Teradata,80.907
2017-09,Teradata,80.08
2017-10,Teradata,78.231
2017-11,Teradata,74.741
2017-12,Teradata,72.633
2018-01,Teradata,72.99
2018-02,Teradata,72.461
2018-03,Teradata,73.675
2018-04,Teradata,74.411
2018-05,Teradata,75.775
2018-06,Teradata,78.224
2018-07,Teradata,77.407
2018-08,Teradata,77.385
2018-09,Teradata,78.633
2018-10,Teradata,79.306
2018-11,Teradata,79.163
2018-12,Teradata,76.188
2019-01,Teradata,75.968
2019-02,Teradata,75.216
2019-03,Teradata,75.346
2019-04,Teradata,76.041
2019-05,Teradata,76.644
2019-06,Teradata,77.825
2019-07,Teradata,76.642
2019-08,Teradata,76.966
2019-09,Teradata,78.743
2019-10,Teradata,80.348
2019-11,Teradata,78.492
2019-12,Teradata,78.286
2020-01,Teradata,76.81
2020-02,Teradata,77.842
2020-03,Teradata,76.591
2020-04,Teradata,73.887
2020-05,Teradata,73.282
2020-06,Teradata,75.97
2020-07,Teradata,76.784
2020-08,Teradata,76.395
2020-09,Teradata,75.79
2020-10,Teradata,75.6
2020-11,Teradata,73.829
2020-12,Teradata,72.59
2021-01,Teradata,70.899
2021-02,Teradata,71.433
2012-10,Microsoft Azure SQL Database,
2012-11,Microsoft Azure SQL Database,
2012-12,Microsoft Azure SQL Database,
2013-01,Microsoft Azure SQL Database,
2013-02,Microsoft Azure SQL Database,
2013-03,Microsoft Azure SQL Database,
2013-04,Microsoft Azure SQL Database,
2013-05,Microsoft Azure SQL Database,
2013-06,Microsoft Azure SQL Database,
2013-07,Microsoft Azure SQL Database,
2013-08,Microsoft Azure SQL Database,
2013-09,Microsoft Azure SQL Database,
2013-10,Microsoft Azure SQL Database,
2013-11,Microsoft Azure SQL Database,
2013-12,Microsoft Azure SQL Database,
2014-01,Microsoft Azure SQL Database,15.336
2014-02,Microsoft Azure SQL Database,13.026
2014-03,Microsoft Azure SQL Database,13.69
2014-04,Microsoft Azure SQL Database,15.049
2014-05,Microsoft Azure SQL Database,15.263
2014-06,Microsoft Azure SQL Database,15.069
2014-07,Microsoft Azure SQL Database,14.462
2014-08,Microsoft Azure SQL Database,15.247
2014-09,Microsoft Azure SQL Database,15.571
2014-10,Microsoft Azure SQL Database,14.617
2014-11,Microsoft Azure SQL Database,14.59
2014-12,Microsoft Azure SQL Database,15.028
2015-01,Microsoft Azure SQL Database,15.068
2015-02,Microsoft Azure SQL Database,15.707
2015-03,Microsoft Azure SQL Database,15.709
2015-04,Microsoft Azure SQL Database,15.734
2015-05,Microsoft Azure SQL Database,16.976
2015-06,Microsoft Azure SQL Database,17.254
2015-07,Microsoft Azure SQL Database,17.804
2015-08,Microsoft Azure SQL Database,18.667
2015-09,Microsoft Azure SQL Database,18.846
2015-10,Microsoft Azure SQL Database,19.464
2015-11,Microsoft Azure SQL Database,19.133
2015-12,Microsoft Azure SQL Database,18.893
2016-01,Microsoft Azure SQL Database,18.579
2016-02,Microsoft Azure SQL Database,19.473
2016-03,Microsoft Azure SQL Database,19.244
2016-04,Microsoft Azure SQL Database,19.684
2016-05,Microsoft Azure SQL Database,19.546
2016-06,Microsoft Azure SQL Database,19.154
2016-07,Microsoft Azure SQL Database,19.527
2016-08,Microsoft Azure SQL Database,19.418
2016-09,Microsoft Azure SQL Database,20.254
2016-10,Microsoft Azure SQL Database,20.285
2016-11,Microsoft Azure SQL Database,20.837
2016-12,Microsoft Azure SQL Database,21.075
2017-01,Microsoft Azure SQL Database,21.421
2017-02,Microsoft Azure SQL Database,20.623
2017-03,Microsoft Azure SQL Database,21.105
2017-04,Microsoft Azure SQL Database,21.553
2017-05,Microsoft Azure SQL Database,21.33
2017-06,Microsoft Azure SQL Database,22.288
2017-07,Microsoft Azure SQL Database,21.913
2017-08,Microsoft Azure SQL Database,21.598
2017-09,Microsoft Azure SQL Database,21.85
2017-10,Microsoft Azure SQL Database,22.116
2017-11,Microsoft Azure SQL Database,21.852
2017-12,Microsoft Azure SQL Database,23.024
2018-01,Microsoft Azure SQL Database,23.784
2018-02,Microsoft Azure SQL Database,24.622
2018-03,Microsoft Azure SQL Database,24.468
2018-04,Microsoft Azure SQL Database,25.21
2018-05,Microsoft Azure SQL Database,26.295
2018-06,Microsoft Azure SQL Database,26.841
2018-07,Microsoft Azure SQL Database,26.101
2018-08,Microsoft Azure SQL Database,25.249
2018-09,Microsoft Azure SQL Database,26.271
2018-10,Microsoft Azure SQL Database,26.193
2018-11,Microsoft Azure SQL Database,27.029
2018-12,Microsoft Azure SQL Database,27.196
2019-01,Microsoft Azure SQL Database,27.123
2019-02,Microsoft Azure SQL Database,27.928
2019-03,Microsoft Azure SQL Database,28.794
2019-04,Microsoft Azure SQL Database,28.77
2019-05,Microsoft Azure SQL Database,29.017
2019-06,Microsoft Azure SQL Database,28.66
2019-07,Microsoft Azure SQL Database,27.992
2019-08,Microsoft Azure SQL Database,27.542
2019-09,Microsoft Azure SQL Database,27.509
2019-10,Microsoft Azure SQL Database,27.621
2019-11,Microsoft Azure SQL Database,27.888
2019-12,Microsoft Azure SQL Database,28.204
2020-01,Microsoft Azure SQL Database,31.406
2020-02,Microsoft Azure SQL Database,35.442
2020-03,Microsoft Azure SQL Database,38.956
2020-04,Microsoft Azure SQL Database,42.758
2020-05,Microsoft Azure SQL Database,47.784
2020-06,Microsoft Azure SQL Database,52.628
2020-07,Microsoft Azure SQL Database,56.846
2020-08,Microsoft Azure SQL Database,60.448
2020-09,Microsoft Azure SQL Database,64.399
2020-10,Microsoft Azure SQL Database,66.987
2020-11,Microsoft Azure SQL Database,69.492
2020-12,Microsoft Azure SQL Database,71.361
2021-01,Microsoft Azure SQL Database,71.287
2021-02,Microsoft Azure SQL Database,70.882
2012-10,Amazon DynamoDB,
2012-11,Amazon DynamoDB,3.36
2012-12,Amazon DynamoDB,2.437
2013-01,Amazon DynamoDB,4.065
2013-02,Amazon DynamoDB,3.83
2013-03,Amazon DynamoDB,4.484
2013-04,Amazon DynamoDB,4.999
2013-05,Amazon DynamoDB,4.971
2013-06,Amazon DynamoDB,5.31
2013-07,Amazon DynamoDB,6.041
2013-08,Amazon DynamoDB,6.408
2013-09,Amazon DynamoDB,6.183
2013-10,Amazon DynamoDB,6.235
2013-11,Amazon DynamoDB,7.433
2013-12,Amazon DynamoDB,7.523
2014-01,Amazon DynamoDB,8.362
2014-02,Amazon DynamoDB,8.88
2014-03,Amazon DynamoDB,9.312
2014-04,Amazon DynamoDB,9.276
2014-05,Amazon DynamoDB,9.577
2014-06,Amazon DynamoDB,10.019
2014-07,Amazon DynamoDB,10.11
2014-08,Amazon DynamoDB,10.671
2014-09,Amazon DynamoDB,10.577
2014-10,Amazon DynamoDB,12.314
2014-11,Amazon DynamoDB,12.818
2014-12,Amazon DynamoDB,13.095
2015-01,Amazon DynamoDB,13.974
2015-02,Amazon DynamoDB,14.873
2015-03,Amazon DynamoDB,14.58
2015-04,Amazon DynamoDB,14.872
2015-05,Amazon DynamoDB,15.848
2015-06,Amazon DynamoDB,16.515
2015-07,Amazon DynamoDB,18.448
2015-08,Amazon DynamoDB,19.986
2015-09,Amazon DynamoDB,21.328
2015-10,Amazon DynamoDB,21.747
2015-11,Amazon DynamoDB,21.227
2015-12,Amazon DynamoDB,21.8
2016-01,Amazon DynamoDB,21.802
2016-02,Amazon DynamoDB,22.226
2016-03,Amazon DynamoDB,23.116
2016-04,Amazon DynamoDB,23.597
2016-05,Amazon DynamoDB,24.337
2016-06,Amazon DynamoDB,24.93
2016-07,Amazon DynamoDB,26.596
2016-08,Amazon DynamoDB,27.42
2016-09,Amazon DynamoDB,28.978
2016-10,Amazon DynamoDB,29.782
2016-11,Amazon DynamoDB,30.009
2016-12,Amazon DynamoDB,31.032
2017-01,Amazon DynamoDB,32.191
2017-02,Amazon DynamoDB,31.127
2017-03,Amazon DynamoDB,32.064
2017-04,Amazon DynamoDB,33.201
2017-05,Amazon DynamoDB,34.019
2017-06,Amazon DynamoDB,36.463
2017-07,Amazon DynamoDB,37.621
2017-08,Amazon DynamoDB,37.822
2017-09,Amazon DynamoDB,37.597
2017-10,Amazon DynamoDB,37.126
2017-11,Amazon DynamoDB,36.713
2017-12,Amazon DynamoDB,37.926
2018-01,Amazon DynamoDB,39.878
2018-02,Amazon DynamoDB,42.455
2018-03,Amazon DynamoDB,43.145
2018-04,Amazon DynamoDB,44.19
2018-05,Amazon DynamoDB,45.795
2018-06,Amazon DynamoDB,49.631
2018-07,Amazon DynamoDB,51.657
2018-08,Amazon DynamoDB,53.343
2018-09,Amazon DynamoDB,54.466
2018-10,Amazon DynamoDB,53.814
2018-11,Amazon DynamoDB,54.296
2018-12,Amazon DynamoDB,55.094
2019-01,Amazon DynamoDB,54.946
2019-02,Amazon DynamoDB,54.492
2019-03,Amazon DynamoDB,56.01
2019-04,Amazon DynamoDB,55.933
2019-05,Amazon DynamoDB,55.262
2019-06,Amazon DynamoDB,56.417
